id,package_ecosystem,package_name,github_repo
GHSA-2w7w-2j92-44hx,Maven,com.typesafe.akka:akka-http-core,https://github.com/akka/akka-http
GHSA-vwpg-f6gw-rjvf,Maven,org.springframework.cloud:spring-cloud-netflix-zuul,https://github.com/spring-cloud/spring-cloud-netflix/spring-cloud-netflix-zuul
GHSA-2mq8-99q7-55wx,Maven,org.keycloak:keycloak-parent,https://github.com/keycloak/keycloak/tree/master/
GHSA-mg53-xr8m-86hw,Maven,com.liferay.portal:release.portal.bom,https://github.com/liferay/liferay-portal
GHSA-hqqv-9x3v-mp7w,Maven,org.elasticsearch:elasticsearch,https://github.com/elastic/elasticsearch
GHSA-9295-mhf3-v33m,Maven,com.netflix.hollow:hollow,https://github.com/Netflix/hollow
GHSA-jpcm-4485-69p7,Maven,com.bmuschko:gradle-vagrant-plugin,scm:git://github.com/bmuschko/gradle-vagrant-plugin
GHSA-hwvv-438r-mhvj,Maven,org.elasticsearch:elasticsearch,https://github.com/elastic/elasticsearch
GHSA-f4jh-ww96-9h9j,Maven,com.netflix.priam:priam,https://github.com/Netflix/Priam
GHSA-5fvx-2jj3-6mff,Maven,org.elasticsearch:elasticsearch,https://github.com/elastic/elasticsearch
GHSA-45h5-r968-5xr7,Maven,org.elasticsearch:elasticsearch,https://github.com/elastic/elasticsearch
GHSA-h9w3-f7x6-v54c,Maven,com.jsoniter:jsoniter,http://github.com/json-iterator/java/tree/master
GHSA-2wr2-8qjq-gh55,Maven,org.craftercms:crafter-search,scm:git:git://github.com/craftercms/search
GHSA-945q-ch46-pchg,Maven,org.springframework.amqp:spring-amqp,https://github.com/spring-projects/spring-amqp
GHSA-cjx7-399x-p2rj,Maven,io.micronaut:micronaut-http-server-netty,https://github.com/micronaut-projects/micronaut-core
GHSA-62ww-4p3p-7fhj,Maven,org.elasticsearch:elasticsearch,https://github.com/elastic/elasticsearch
GHSA-p9cf-qjxq-vxw6,Maven,org.wildfly.bom:wildfly,http://github.com/wildfly/boms
GHSA-3cv4-xxv7-934q,Maven,org.apache.pulsar:pulsar,https://github.com/apache/pulsar
GHSA-2f88-5hg8-9x2x,Maven,org.apache.maven:maven,https://github.com/apache/maven/tree/${project.scm.tag}
GHSA-9699-gm7f-cmjv,Maven,org.jboss.resteasy:resteasy-bom,https://github.com/resteasy/resteasy/tree/main/
GHSA-mm8j-9x84-m9cv,Maven,com.mikesamuel:json-sanitizer,https://github.com/OWASP/json-sanitizer
GHSA-5h26-c766-g93v,Maven,org.jboss.resteasy:resteasy-bom,https://github.com/resteasy/resteasy/tree/main/
GHSA-55xh-53m6-936r,Maven,com.amazonaws:aws-encryption-sdk-java,https://github.com/aws/aws-encryption-sdk-java
GHSA-24wf-7vf2-pv59,Maven,com.epam.reportportal:service-api,https://github.com/reportportal/service-api/tree/master
GHSA-29qj-rvv6-qrmv,Maven,org.jboss.resteasy:resteasy-bom,https://github.com/resteasy/resteasy/tree/main/
GHSA-p4q6-qxjx-8jgp,Maven,eu.hinsch:spring-boot-actuator-logview,https://github.com/lukashinsch/spring-boot-actuator-logview
GHSA-rv39-3qh7-9v7w,Maven,org.springframework:spring-framework-bom,https://github.com/spring-projects/spring-framework
GHSA-hxp5-8pgq-mgv9,Maven,org.apache.calcite:calcite-core,https://github.com/apache/calcite
GHSA-2pwh-52h7-7j84,Maven,de.ipb-halle:molecularfaces,https://github.com/ipb-halle/MolecularFaces
GHSA-72m5-fvvv-55m6,Maven,org.bouncycastle:bcprov-jdk14,https://github.com/bcgit/bc-java
GHSA-qgcg-p3v2-9h4p,Maven,org.springframework.cloud:spring-cloud-netflix,https://github.com/spring-cloud/spring-cloud-netflix
GHSA-3gp6-hhfw-4gqx,Maven,org.owasp.esapi:esapi,https://github.com/ESAPI/esapi-java-legacy
GHSA-3393-hvrj-w7v3,Maven,org.elasticsearch:elasticsearch,https://github.com/elastic/elasticsearch
GHSA-7qfm-6m33-rgg9,Maven,com.epam.reportportal:service-api,https://github.com/reportportal/service-api/tree/master
GHSA-hv53-q76c-7f8c,Maven,net.opentsdb:opentsdb,https://github.com/OpenTSDB/opentsdb
GHSA-q39c-5vh5-vw2p,Maven,org.apereo.cas:cas-server-webapp,https://github.com/apereo/cas
GHSA-xhv5-w9c5-2r2w,Maven,org.http4s:http4s-blaze-server_2.12,https://github.com/http4s/http4s
GHSA-w736-hf9p-qqh3,Maven,com.amazonaws:aws-dynamodb-encryption-java,https://github.com/aws/aws-dynamodb-encryption-java
GHSA-xmw9-q7x9-j5qc,Maven,org.http4s:blaze-core_2.11,https://github.com/http4s/blaze
GHSA-wqgp-vphw-hphf,Maven,com.amazonaws:aws-encryption-sdk-java,https://github.com/aws/aws-encryption-sdk-java
GHSA-g8hp-rc67-jf96,Maven,com.liferay.portal:release.portal.bom,https://github.com/liferay/liferay-portal
GHSA-32vj-v39g-jh23,Maven,org.springframework.security:spring-security-oauth2-client,https://github.com/spring-projects/spring-security
GHSA-642h-mx8q-47p2,Maven,com.liferay.portal:release.portal.bom,https://github.com/liferay/liferay-portal
GHSA-wgqm-qp44-cg6x,Maven,com.liferay.portal:release.portal.bom,https://github.com/liferay/liferay-portal
GHSA-cx84-43xc-3gm2,Maven,com.liferay.portal:release.portal.bom,https://github.com/liferay/liferay-portal
GHSA-g6x4-57hp-j4xm,Maven,com.liferay.portal:release.portal.bom,https://github.com/liferay/liferay-portal
GHSA-hffx-r282-w2g9,Maven,com.liferay.portal:release.portal.bom,https://github.com/liferay/liferay-portal
GHSA-5x9h-p2gx-35mg,Maven,com.liferay.portal:release.portal.bom,https://github.com/liferay/liferay-portal
GHSA-mxvq-cv4x-p3jw,Maven,com.liferay.portal:release.portal.bom,https://github.com/liferay/liferay-portal
